	Kingdom	Phylum	Class	Order	Family	Genus	Species
OTU5050	Fungi	Basidiomycota	Microbotryomycetes	Leucosporidiales	NA	NA	NA
OTU5051	Fungi	Ascomycota	Dothideomycetes	Mytilinidiales	NA	Halokirschsteiniothelia	NA
OTU5053	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	Amanita	Amanita exitialis
OTU5055	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	Aspergillus caninus
OTU5057	Fungi	NA	NA	NA	NA	NA	NA
OTU5058	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	Amanita	Amanita exitialis
OTU5059	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	NA	NA
OTU5060	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Coniothyriaceae	Coniothyrium	NA
OTU5062	Fungi	Ascomycota	Dothideomycetes	NA	NA	NA	NA
OTU5063	Rhizaria	Cercozoa	NA	NA	NA	NA	NA
OTU5064	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Trichomeriaceae	Knufia	NA
OTU5065	Fungi	Glomeromycota	NA	NA	NA	NA	NA
OTU5066	Fungi	Ascomycota	Sordariomycetes	Xylariales	Apiosporaceae	NA	NA
OTU5068	Fungi	Glomeromycota	NA	NA	NA	NA	NA
OTU5069	Fungi	NA	NA	NA	NA	NA	NA
OTU5070	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Strophariaceae	Psilocybe	NA
OTU5071	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	Amanita	Amanita exitialis
OTU5073	Fungi	NA	NA	NA	NA	NA	NA
OTU5074	Fungi	NA	NA	NA	NA	NA	NA
OTU5076	Rhizaria	Cercozoa	NA	NA	NA	NA	NA
OTU5077	Fungi	Ascomycota	Sordariomycetes	NA	NA	NA	NA
OTU5079	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	NA	NA
OTU5080	Fungi	NA	NA	NA	NA	NA	NA
OTU5081	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Thermoascaceae	Byssochlamys	NA
OTU5083	NA	NA	NA	NA	NA	NA	NA
OTU5084	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	Amanita	Amanita exitialis
OTU5085	Fungi	NA	NA	NA	NA	NA	NA
OTU5086	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Entolomataceae	Clitopilus	NA
OTU5087	Fungi	Basidiomycota	Agaricomycetes	Russulales	Lachnocladiaceae	Vararia	Vararia gomezii
OTU5088	NA	NA	NA	NA	NA	NA	NA
OTU5089	Fungi	NA	NA	NA	NA	NA	NA
OTU5090	Rhizaria	Cercozoa	NA	NA	NA	NA	NA
OTU5092	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	Amanita	Amanita exitialis
OTU5093	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Neodevriesiaceae	NA	NA
OTU5094	Fungi	Ascomycota	Sordariomycetes	Sordariales	Chaetomiaceae	Chaetomium	NA
OTU5095	Fungi	Ascomycota	Dothideomycetes	Dothideales	Aureobasidiaceae	Saccothecium	Saccothecium sepincola
OTU5098	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	NA	NA
OTU5100	Fungi	Ascomycota	NA	NA	NA	NA	NA
OTU5101	Fungi	Basidiomycota	Agaricomycetes	Agaricales	NA	NA	NA
OTU5102	Fungi	Ascomycota	Dothideomycetes	Botryosphaeriales	Botryosphaeriaceae	Microdiplodia	NA
OTU5104	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	Amanita	Amanita exitialis
OTU5105	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	Amanita	Amanita exitialis
OTU5106	Fungi	Basidiomycota	Cystobasidiomycetes	NA	Symmetrosporaceae	Symmetrospora	Symmetrospora suhii
OTU5107	Fungi	Ascomycota	Dothideomycetes	Mycosphaerellales	Mycosphaerellaceae	Coremiopassalora	Coremiopassalora eucalypti
OTU5108	Fungi	NA	NA	NA	NA	NA	NA
OTU5110	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	Amanita	Amanita exitialis
OTU5111	Fungi	Basidiomycota	Agaricomycetes	Sebacinales	Serendipitaceae	Serendipita	NA
OTU5113	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	Amanita	Amanita exitialis
OTU5114	Fungi	Ascomycota	Dothideomycetes	Mycosphaerellales	Teratosphaeriaceae	NA	NA
OTU5115	Rhizaria	Cercozoa	NA	NA	NA	NA	NA
OTU5117	Rhizaria	Cercozoa	NA	NA	NA	NA	NA
OTU5118	Fungi	Glomeromycota	NA	NA	NA	NA	NA
OTU5119	Fungi	Ascomycota	Sordariomycetes	Xylariales	Anungitiomycetaceae	Nothoramichloridium	Nothoramichloridium perseae
OTU5120	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	Amanita	Amanita exitialis
OTU5121	Fungi	Ascomycota	Sordariomycetes	Sordariales	Lasiosphaeriaceae	Cercophora	NA
OTU5122	NA	NA	NA	NA	NA	NA	NA
OTU5124	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Cortinariaceae	Cortinarius	NA
OTU5125	Fungi	NA	NA	NA	NA	NA	NA
OTU5126	Fungi	Basidiomycota	Agaricomycetes	Atheliales	Tylosporaceae	Amphinema	NA
OTU5128	Fungi	Ascomycota	Sordariomycetes	NA	NA	NA	NA
OTU5129	Fungi	NA	NA	NA	NA	NA	NA
OTU5130	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	Amanita	Amanita exitialis
OTU5131	Fungi	Ascomycota	Dothideomycetes	Venturiales	Sympoventuriaceae	Ochroconis	NA
OTU5132	Fungi	Glomeromycota	Paraglomeromycetes	Paraglomerales	Pervetustaceae	NA	NA
OTU5134	Fungi	Basidiomycota	Agaricomycetes	NA	NA	NA	NA
OTU5135	Fungi	Basidiomycota	Agaricomycetes	Auriculariales	NA	Oliveonia	NA
OTU5137	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	Amanita	Amanita exitialis
OTU5138	Fungi	Glomeromycota	Glomeromycetes	Diversisporales	NA	Entrophospora	NA
OTU5140	Fungi	Basidiomycota	Agaricomycetes	NA	NA	NA	NA
OTU5141	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	NA	NA
OTU5143	Fungi	Ascomycota	NA	NA	NA	NA	NA
OTU5144	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	Amanita	Amanita exitialis
OTU5146	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Ceratobasidiaceae	Ceratobasidium	Ceratobasidium niltonsouzanum
OTU5147	Fungi	Basidiomycota	Agaricomycetes	Atheliales	Tylosporaceae	Amphinema	NA
OTU5149	Fungi	NA	NA	NA	NA	NA	NA
OTU5150	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Dissoconiaceae	Dissoconium	NA
OTU5152	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Psathyrellaceae	Parasola	Parasola setulosa
OTU5153	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Rhizophagus	Rhizophagus intraradices
OTU5154	Fungi	Ascomycota	Orbiliomycetes	Orbiliales	NA	NA	NA
OTU5155	Fungi	NA	NA	NA	NA	NA	NA
OTU5156	Fungi	Mucoromycota	Mucoromycetes	Mucorales	Choanephoraceae	Blakeslea	Blakeslea trispora
OTU5158	Fungi	Ascomycota	Dothideomycetes	Venturiales	Venturiaceae	NA	NA
OTU5159	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	NA
OTU5160	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	NA
OTU5161	Fungi	NA	NA	NA	NA	NA	NA
OTU5162	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	NA
OTU5164	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Thermoascaceae	Byssochlamys	NA
OTU5165	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	NA	NA
OTU5166	Rhizaria	Haplosporidia	NA	NA	NA	NA	NA
OTU5167	Fungi	Glomeromycota	Glomeromycetes	Glomerales	NA	NA	NA
OTU5168	Fungi	NA	NA	NA	NA	NA	NA
OTU5169	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Psathyrellaceae	Coprinellus	Coprinellus curtus
OTU5174	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	Amanita	Amanita exitialis
OTU5175	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Psathyrellaceae	Coprinopsis	NA
OTU5176	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Melanommataceae	Petrakia	NA
OTU5177	Fungi	NA	NA	NA	NA	NA	NA
OTU5180	Rhizaria	Cercozoa	NA	NA	NA	NA	NA
OTU5182	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Bulleribasidiaceae	Vishniacozyma	Vishniacozyma tephrensis
OTU5183	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	NA
OTU5184	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	NA	NA
OTU5185	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	NA	NA
OTU5187	Fungi	Basidiomycota	Agaricomycetes	Trechisporales	Hydnodontaceae	Trechispora	NA
OTU5188	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	Amanita	Amanita exitialis
OTU5189	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	Amanita	Amanita exitialis
OTU5191	NA	NA	NA	NA	NA	NA	NA
OTU5193	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	Amanita	Amanita exitialis
OTU5194	Rhizaria	Cercozoa	NA	NA	NA	NA	NA
OTU5196	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	NA	NA
OTU5197	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	NA	NA	NA
OTU5198	Fungi	Basidiomycota	Agaricomycetes	Hymenochaetales	Hymenochaetaceae	Inonotus	Inonotus rickii
OTU5199	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusicolla	Fusicolla quarantenae
OTU5203	NA	NA	NA	NA	NA	NA	NA
OTU5204	Fungi	Ascomycota	NA	NA	NA	NA	NA
OTU5206	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	NA	NA
OTU5208	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	Amanita	Amanita exitialis
OTU5209	Fungi	Rozellomycota	NA	NA	NA	NA	NA
OTU5210	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	Amanita	Amanita exitialis
OTU5211	NA	NA	NA	NA	NA	NA	NA
OTU5215	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Mortierella	Mortierella alpina
OTU5216	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	Amanita	Amanita exitialis
OTU5218	Fungi	Rozellomycota	NA	NA	NA	NA	NA
OTU5219	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Cerrenaceae	Cerrena	Cerrena unicolor
OTU5221	Fungi	Ascomycota	Sordariomycetes	Sordariales	Lasiosphaeriaceae	Schizothecium	NA
OTU5222	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	Fusarium solani
OTU5224	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	Amanita	Amanita exitialis
OTU5225	Fungi	NA	NA	NA	NA	NA	NA
OTU5226	Fungi	Ascomycota	Sordariomycetes	NA	NA	NA	NA
OTU5227	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	NA
OTU5228	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Paecilomyces	Paecilomyces penicillatus
OTU5229	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	Fusarium solani
OTU5230	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Roussoellaceae	Roussoella	NA
OTU5231	Fungi	Basidiomycota	Agaricomycetes	NA	NA	NA	NA
OTU5232	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Torulaceae	Torula	NA
OTU5233	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	Amanita	Amanita exitialis
OTU5234	NA	NA	NA	NA	NA	NA	NA
OTU5235	Fungi	Ascomycota	Sordariomycetes	NA	NA	NA	NA
OTU5237	Fungi	Ascomycota	Dothideomycetes	Pleosporales	NA	Monodictys	Monodictys castaneae
OTU5238	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	Amanita	Amanita exitialis
OTU5239	Fungi	Ascomycota	Sordariomycetes	Xylariales	NA	NA	NA
OTU5240	Fungi	Basidiomycota	Agaricomycetes	Auriculariales	NA	NA	NA
OTU5241	NA	NA	NA	NA	NA	NA	NA
OTU5242	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	NA	NA
OTU5243	Fungi	Ascomycota	Sordariomycetes	Sordariales	NA	NA	NA
OTU5244	Fungi	Ascomycota	Sordariomycetes	Hypocreales	NA	NA	NA
OTU5245	NA	NA	NA	NA	NA	NA	NA
OTU5246	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Lycoperdaceae	Lycoperdon	Lycoperdon lividum
OTU5247	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	Amanita	Amanita exitialis
OTU5248	Fungi	Ascomycota	NA	NA	NA	NA	NA
OTU5249	Fungi	NA	NA	NA	NA	NA	NA
OTU5250	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Thermoascaceae	Byssochlamys	NA
OTU5251	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	Amanita	Amanita exitialis
OTU5252	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	NA	NA
OTU5253	Fungi	Ascomycota	Arthoniomycetes	Arthoniales	Arthoniaceae	Herpothallon	Herpothallon rubrocinctum
OTU5254	NA	NA	NA	NA	NA	NA	NA
OTU5256	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	Amanita	Amanita exitialis
OTU5257	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	NA	NA
OTU5258	Fungi	Ascomycota	NA	NA	NA	NA	NA
OTU5259	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	Amanita	Amanita exitialis
OTU5260	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Bipolaris	NA
OTU5261	NA	NA	NA	NA	NA	NA	NA
OTU5262	NA	NA	NA	NA	NA	NA	NA
OTU5264	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	Amanita	Amanita exitialis
OTU5265	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Neodevriesiaceae	Neodevriesia	NA
OTU5266	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Stachybotryaceae	Xenomyrothecium	Xenomyrothecium tongaense
OTU5267	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	Amanita	Amanita exitialis
OTU5268	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymellaceae	Phoma	NA
OTU5274	Fungi	NA	NA	NA	NA	NA	NA
OTU5275	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	Amanita	Amanita exitialis
OTU5276	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Thermoascaceae	Byssochlamys	NA
OTU5277	Fungi	Basidiomycota	NA	NA	NA	NA	NA
OTU5279	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Rhizophagus	NA
OTU5280	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	NA	NA
OTU5281	Fungi	Basidiomycota	Agaricomycetes	Auriculariales	Exidiaceae	Exidia	NA
OTU5282	Fungi	NA	NA	NA	NA	NA	NA
OTU5283	Fungi	Basidiomycota	Agaricostilbomycetes	NA	NA	NA	NA
OTU5285	Fungi	Ascomycota	Sordariomycetes	Sordariales	Chaetomiaceae	NA	NA
OTU5287	Fungi	Ascomycota	Sordariomycetes	Distoseptisporales	Distoseptisporaceae	Distoseptispora	NA
OTU5288	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	NA	NA
OTU5289	Fungi	Glomeromycota	Glomeromycetes	Glomerales	NA	NA	NA
OTU5290	Fungi	Basidiomycota	Agaricomycetes	Agaricales	NA	NA	NA
OTU5291	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	Amanita	Amanita exitialis
OTU5292	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Talaromyces	NA
OTU5293	Fungi	Ascomycota	Pezizomycetes	Pezizales	Sarcosomataceae	Plectania	NA
OTU5294	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Cordycipitaceae	Torrubiella	Torrubiella arachnophila
OTU5295	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Thermoascaceae	Byssochlamys	NA
OTU5297	NA	NA	NA	NA	NA	NA	NA
OTU5298	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	Amanita	Amanita exitialis
OTU5299	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	Amanita	Amanita exitialis
OTU5302	Fungi	Ascomycota	Dothideomycetes	Mycosphaerellales	Mycosphaerellaceae	Teratoramularia	Teratoramularia rumicicola
OTU5303	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	Amanita	Amanita exitialis
OTU5304	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Rhynchogastremataceae	Papiliotrema	NA
OTU5305	NA	NA	NA	NA	NA	NA	NA
OTU5306	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	NA	NA
OTU5307	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	NA	NA
OTU5308	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Rhizoglomus	NA
OTU5310	Fungi	Basidiomycota	Agaricomycetes	Corticiales	Corticiaceae	NA	NA
OTU5311	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	Amanita	Amanita exitialis
OTU5313	Fungi	NA	NA	NA	NA	NA	NA
OTU5314	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	Amanita	Amanita exitialis
OTU5317	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	Amanita	Amanita exitialis
OTU5318	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	Amanita	Amanita exitialis
OTU5319	Fungi	Calcarisporiellomycota	Calcarisporiellomycetes	Calcarisporiellales	Calcarisporiellaceae	Calcarisporiella	NA
OTU5320	Fungi	Basidiomycota	Agaricomycetes	Trechisporales	NA	NA	NA
OTU5321	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	NA	NA	NA
OTU5322	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Thermoascaceae	Byssochlamys	NA
OTU5323	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Sporormiaceae	Forliomyces	NA
OTU5325	Fungi	NA	NA	NA	NA	NA	NA
OTU5326	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Clavicipitaceae	NA	NA
OTU5329	Fungi	NA	NA	NA	NA	NA	NA
OTU5330	Fungi	Ascomycota	Sordariomycetes	Coniochaetales	Coniochaetaceae	Lecythophora	NA
OTU5331	Fungi	NA	NA	NA	NA	NA	NA
OTU5332	NA	NA	NA	NA	NA	NA	NA
OTU5333	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	Amanita	Amanita exitialis
OTU5336	Fungi	NA	NA	NA	NA	NA	NA
OTU5337	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	NA	NA
OTU5339	NA	NA	NA	NA	NA	NA	NA
OTU5340	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	NA	NA
OTU5341	Fungi	Basidiomycota	Agaricomycetes	Trechisporales	Hydnodontaceae	Subulicystidium	Subulicystidium brachysporum
OTU5342	Rhizaria	Cercozoa	NA	NA	NA	NA	NA
OTU5343	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	NA	NA	NA
OTU5344	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	Fusarium solani
OTU5345	Fungi	Ascomycota	NA	NA	NA	NA	NA
OTU5347	Fungi	Ascomycota	NA	NA	NA	NA	NA
OTU5348	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	NA	NA
OTU5351	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	NA	NA
OTU5353	Fungi	Ascomycota	Leotiomycetes	NA	NA	NA	NA
OTU5355	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Lophiostomataceae	Lophiostoma	Lophiostoma corticola
OTU5356	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Thermoascaceae	Byssochlamys	NA
OTU5357	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	Amanita	Amanita exitialis
OTU5358	Fungi	Ascomycota	NA	NA	NA	NA	NA
OTU5359	Fungi	NA	NA	NA	NA	NA	NA
OTU5360	Fungi	Ascomycota	Dothideomycetes	Mycosphaerellales	Mycosphaerellaceae	Xenosonderhenia	NA
OTU5362	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	NA	NA	NA
OTU5363	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	Amanita	Amanita exitialis
OTU5364	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Lentitheciaceae	Keissleriella	NA
OTU5367	Fungi	Ascomycota	Sordariomycetes	Trichosphaeriales	Trichosphaeriaceae	Nigrospora	NA
OTU5368	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	NA	NA	NA
OTU5369	NA	NA	NA	NA	NA	NA	NA
OTU5370	NA	NA	NA	NA	NA	NA	NA
OTU5372	Rhizaria	Cercozoa	NA	NA	NA	NA	NA
OTU5373	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	Amanita	Amanita exitialis
OTU5374	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	NA	NA
OTU5375	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Neocosmospora	Neocosmospora falciformis
OTU5376	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	Amanita	Amanita exitialis
OTU5377	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	Amanita	Amanita exitialis
OTU5378	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Mortierella	NA
OTU5380	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	Amanita	Amanita exitialis
OTU5382	Rhizaria	Cercozoa	NA	NA	NA	NA	NA
OTU5383	NA	NA	NA	NA	NA	NA	NA
OTU5384	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Agaricaceae	Agaricus	NA
OTU5385	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	NA	NA
OTU5386	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	Amanita	Amanita exitialis
OTU5387	Fungi	NA	NA	NA	NA	NA	NA
OTU5389	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Trichomeriaceae	Knufia	NA
OTU5390	Fungi	Rozellomycota	NA	NA	NA	NA	NA
OTU5392	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	Amanita	Amanita exitialis
OTU5393	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Psathyrellaceae	Parasola	Parasola auricoma
OTU5394	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Lyophyllaceae	Fibulochlamys	Fibulochlamys chilensis
OTU5395	Fungi	Basidiomycota	Agaricomycetes	NA	NA	NA	NA
OTU5396	Fungi	Basidiomycota	Agaricomycetes	Auriculariales	NA	NA	NA
OTU5397	Fungi	Ascomycota	Sordariomycetes	Xylariales	Xylariaceae	Ascotricha	Ascotricha erinacea
OTU5399	Fungi	Ascomycota	Dothideomycetes	Capnodiales	NA	NA	NA
OTU5400	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Hyphodermataceae	Hyphoderma	Hyphoderma setigerum
OTU5402	NA	NA	NA	NA	NA	NA	NA
OTU5405	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	Amanita	Amanita exitialis
OTU5406	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	Amanita	Amanita exitialis
OTU5407	Fungi	Basidiomycota	Cystobasidiomycetes	NA	Symmetrosporaceae	Symmetrospora	Symmetrospora suhii
OTU5408	Fungi	NA	NA	NA	NA	NA	NA
OTU5409	Fungi	Ascomycota	Dothideomycetes	Pleosporales	NA	Polyschema	NA
OTU5412	Fungi	Basidiomycota	Agaricomycetes	Hymenochaetales	Hymenochaetaceae	Phellinus	NA
OTU5414	NA	NA	NA	NA	NA	NA	NA
OTU5415	Fungi	NA	NA	NA	NA	NA	NA
OTU5416	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Ceratobasidiaceae	Thanatephorus	Thanatephorus cucumeris
OTU5417	Fungi	Mucoromycota	Endogonomycetes	Endogonales	NA	NA	NA
OTU5418	Fungi	NA	NA	NA	NA	NA	NA
OTU5419	Fungi	Ascomycota	Dothideomycetes	Mycosphaerellales	Teratosphaeriaceae	NA	NA
OTU5420	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	Amanita	Amanita exitialis
OTU5421	Fungi	Ascomycota	Sordariomycetes	Xylariales	NA	NA	NA
OTU5424	Fungi	Ascomycota	Dothideomycetes	Minutisphaerales	Minutisphaeraceae	Minutisphaera	NA
OTU5425	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Stemphylium	NA
OTU5427	Fungi	Ascomycota	Sordariomycetes	Sordariales	NA	NA	NA
OTU5428	Fungi	Ascomycota	Sordariomycetes	Xylariales	Apiosporaceae	NA	NA
OTU5429	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	NA	NA
OTU5431	Fungi	NA	NA	NA	NA	NA	NA
OTU5432	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Rhizophagus	NA
OTU5434	Fungi	Basidiomycota	Agaricomycetes	Trechisporales	NA	NA	NA
OTU5436	Fungi	Rozellomycota	NA	NA	NA	NA	NA
OTU5437	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	NA	NA
OTU5439	Fungi	NA	NA	NA	NA	NA	NA
OTU5440	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Irpicaceae	Meruliopsis	NA
OTU5441	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Bulleribasidiaceae	Derxomyces	Derxomyces qinlingensis
OTU5442	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	Amanita	Amanita exitialis
OTU5443	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Irpicaceae	Ceriporia	Ceriporia purpurea
OTU5444	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	NA	NA
OTU5445	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Marasmiaceae	Tetrapyrgos	NA
OTU5447	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	NA	NA
